fpr,tpr,threshold
0.28604651162790695,0.4784431137724551,0.5537057660279986
0.28604651162790695,0.4820359281437126,0.5526654416763319
0.28837209302325584,0.4820359281437126,0.5524059246076267
0.28837209302325584,0.48862275449101794,0.550443112140667
0.29069767441860467,0.48862275449101794,0.5502833162620951
0.29069767441860467,0.49041916167664673,0.5499108468591549
0.2930232558139535,0.49041916167664673,0.5494748803232323
0.2930232558139535,0.49221556886227547,0.54807253993268
0.29767441860465116,0.49221556886227547,0.5478874154902854
0.29767441860465116,0.49760479041916167,0.5460320364498756
0.3,0.49760479041916167,0.5456342691347209
0.3,0.4994011976047904,0.5450013951581416
0.3023255813953488,0.4994011976047904,0.5448670950640094
0.3023255813953488,0.5137724550898204,0.5401597485891083
0.30465116279069765,0.5137724550898204,0.5398549022580611
0.30465116279069765,0.5149700598802395,0.5398037529810331
0.30697674418604654,0.5149700598802395,0.5396782435767251
0.30697674418604654,0.5179640718562875,0.5388253529883762
0.30930232558139537,0.5179640718562875,0.5387993439791141
0.30930232558139537,0.518562874251497,0.5385513248190874
0.3116279069767442,0.518562874251497,0.5378235602581407
0.3116279069767442,0.5209580838323353,0.5376595341793411
0.31627906976744186,0.5209580838323353,0.5363876320920001
0.31627906976744186,0.5239520958083832,0.5359215136382276
0.3186046511627907,0.5239520958083832,0.535203047873878
0.3186046511627907,0.5269461077844312,0.5345529535536019
0.3209302325581395,0.5269461077844312,0.5344760474056313
0.3209302325581395,0.5347305389221557,0.5320551257120786
0.32325581395348835,0.5347305389221557,0.5316967865854118
0.32325581395348835,0.5365269461077844,0.530615684083627
0.32558139534883723,0.5365269461077844,0.5305501458657954
0.32558139534883723,0.5377245508982036,0.5304380722022148
0.32790697674418606,0.5377245508982036,0.5296001450053204
0.32790697674418606,0.5407185628742515,0.5283525856909129
0.3302325581395349,0.5407185628742515,0.5283389112648436
0.3302325581395349,0.5413173652694611,0.5283356920087575
0.3325581395348837,0.5413173652694611,0.5282888686643968
0.3325581395348837,0.5449101796407185,0.5263247840152604
0.33488372093023255,0.5449101796407185,0.5253120344318462
0.33488372093023255,0.548502994011976,0.524371778557198
0.3372093023255814,0.548502994011976,0.5239918462861578
0.3372093023255814,0.5497005988023952,0.523781066017018
0.3395348837209302,0.5497005988023952,0.5235278806063067
0.3395348837209302,0.5526946107784431,0.5230603732712434
0.34186046511627904,0.5526946107784431,0.5230515683746786
0.34186046511627904,0.5532934131736527,0.5229704357222039
0.34651162790697676,0.5532934131736527,0.5224294426898635
0.34651162790697676,0.5550898203592814,0.5214418085559087
0.35348837209302325,0.5550898203592814,0.520529490911054
0.35348837209302325,0.5640718562874252,0.5162614120492911
0.3558139534883721,0.5640718562874252,0.5157418955796796
0.3558139534883721,0.5652694610778443,0.5150089486552577
0.3581395348837209,0.5652694610778443,0.5149069850448793
0.3581395348837209,0.5730538922155689,0.5134786249850425
0.36046511627906974,0.5730538922155689,0.5133222750471288
0.36046511627906974,0.5760479041916168,0.5123780182132567
